N_Jogo,Group/Stage,Stage,Date,Local Time,Time_of_day,Stadium,Stadium_type,City,Team,Origin_climate,Team_classification,Team_elimination,Opponent,Opponent_classification,Opponent_elimination,Ranking_difference,Team_ide,Player_id,Player # ,Player,Player_position,Player_age,Entrou,Saiu,Duração 1º tempo,Tempo jogado (1º tempo),Duração 2º tempo,Tempo jogado (2º tempo),Duração Prorrogação,Tempo jogado (prorrogação),Played_minutes,Total Distance (m),Zone 1:0-7 km/h (m),Zone 2:7-15 km/h (m),Zone 3:15-20 km/h (m),Zone 4:20-25 km/h (m),Zone 5:25+km/h (m),# High Speed Runs (Zone 3),# Sprints (Zone 4 & 5),Top_Speed,Total_distance_min,Zone1_min,Zone2_min,Zone12_min,Zone3_min,Zone4_min,Zone5_min,Zone45_min,N_zone3_min,N_zone4e5_min,Temp,Tdew,UR,UA,RAD,V,TN,TG,WBGT
2,Group C,Group,15/06/2025,12:00,Afternoon,TQL Stadium,Open,Cincinnati,Auckland City FC,Temperate,27,Group,FC Bayern Munchen,6,Quarter-final,21,Auckland,11-Auckland,11,Ryan DE VRIES,FW,34,71,95,49,0,50,24,,,24,"2852,4","924,2","1369,5","350,4",164,"44,5",23,10,"32,2","118,85","38,51","57,06","95,57","14,60","6,83","1,85","8,69","0,96","0,42","26,09","21,30","74,50","24,48","547,20","1,03","23,58","41,08","27,33"
2,Group C,Group,15/06/2025,12:00,Afternoon,TQL Stadium,Open,Cincinnati,Auckland City FC,Temperate,27,Group,FC Bayern Munchen,6,Quarter-final,21,Auckland,17-Auckland,17,Jerson LAGOS,FW,24,66,95,49,0,50,29,,,29,"3410,2","1245,1","1392,3","413,4","166,1","193,4",33,14,"34,1","117,59","42,93","48,01","90,94","14,26","5,73","6,67","12,40","1,14","0,48","26,09","21,30","74,50","24,48","547,20","1,03","23,58","41,08","27,33"
2,Group C,Group,15/06/2025,12:00,Afternoon,TQL Stadium,Open,Cincinnati,Auckland City FC,Temperate,27,Group,FC Bayern Munchen,6,Quarter-final,21,Auckland,22-Auckland,22,ZHOU Tong,MF,36,66,95,49,0,50,29,,,29,"3455,5","1168,8",1504,"635,8","137,8","9,1",53,11,27,"119,16","40,30","51,86","92,17","21,92","4,75","0,31","5,07","1,83","0,38","26,09","21,30","74,50","24,48","547,20","1,03","23,58","41,08","27,33"
2,Group C,Group,15/06/2025,12:00,Afternoon,TQL Stadium,Open,Cincinnati,Auckland City FC,Temperate,27,Group,FC Bayern Munchen,6,Quarter-final,21,Auckland,23-Auckland,23,Alfie ROGERS,DF,30,82,95,49,0,50,13,,,13,"1690,2","528,8","871,1","230,4","51,3","8,6",15,4,"27,2","130,02","40,68","67,01","107,68","17,72","3,95","0,66","4,61","1,15","0,31","26,09","21,30","74,50","24,48","547,20","1,03","23,58","41,08","27,33"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,2-PSG,2,Achraf HAKIMI,DF,27,0,96,48,48,51,51,,,99,"9682,3","4424,1",3170,"1014,5","660,5","413,2",91,56,"33,7","97,80","44,69","32,02","76,71","10,25","6,67","4,17","10,85","0,92","0,57","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,5-PSG,5,MARQUINHOS,DF,31,0,96,48,48,51,51,,,99,"9612,3",4135,"3624,1","1128,6","489,5","235,2",99,41,"35,2","97,09","41,77","36,61","78,37","11,40","4,94","2,38","7,32","1,00","0,41","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,7-PSG,7,Khvicha KVARATSKHELIA,FW,24,0,72,48,48,51,27,,,75,"7112,8","3416,9","2157,2","932,8","423,7","182,2",78,38,"34,8","94,84","45,56","28,76","74,32","12,44","5,65","2,43","8,08","1,04","0,51","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,8-PSG,8,Fabian RUIZ,MF,29,0,72,48,48,51,27,,,75,"8516,8","2931,1","3693,2","1275,8","423,4","193,2",103,35,"38,1","113,56","39,08","49,24","88,32","17,01","5,65","2,58","8,22","1,37","0,47","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,9-PSG,9,GONCALO RAMOS,FW,24,0,65,48,48,51,20,,,68,"7595,4","2807,7","2781,8","1306,3","561,1","138,4",118,47,"36,2","111,70","41,29","40,91","82,20","19,21","8,25","2,04","10,29","1,74","0,69","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,14-PSG,14,Desire DOUE,FW,20,0,80,48,48,51,35,,,83,"8914,6","3172,1","3550,2","1420,7","519,8","251,9",126,45,35,"107,40","38,22","42,77","80,99","17,12","6,26","3,03","9,30","1,52","0,54","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,17-PSG,17,VITINHA,MF,25,0,96,48,48,51,51,,,99,"11085,8","3669,8","5203,6","1430,2","595,5","186,6",131,54,"29,3","111,98","37,07","52,56","89,63","14,45","6,02","1,88","7,90","1,32","0,55","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,25-PSG,25,NUNO MENDES,DF,23,0,80,48,48,51,35,,,83,"7338,9","3090,8","2868,2","646,4","408,9","324,6",59,38,"36,6","88,42","37,24","34,56","71,80","7,79","4,93","3,91","8,84","0,71","0,46","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,51-PSG,51,Willian PACHO,DF,24,0,96,48,48,51,51,,,99,"8530,4","4028,6","3076,7","856,7","402,1","166,4",71,31,"33,4","86,17","40,69","31,08","71,77","8,65","4,06","1,68","5,74","0,72","0,31","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,87-PSG,87,JOAO NEVES,MF,21,0,96,48,48,51,51,,,99,"11674,9","3786,8",5191,"1794,7","681,4","221,1",157,53,"31,5","117,93","38,25","52,43","90,68","18,13","6,88","2,23","9,12","1,59","0,54","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,19-PSG,19,LEE Kangin,MF,24,72,96,48,0,51,24,,,24,"2348,6","1019,3","787,3","334,8","145,6","61,6",30,11,"26,8","97,86","42,47","32,80","75,28","13,95","6,07","2,57","8,63","1,25","0,46","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,21-PSG,21,Lucas HERNANDEZ,DF,29,80,96,48,0,51,16,,,16,"1481,1","721,3","554,2","130,1","36,2","39,3",16,4,"30,8","92,57","45,08","34,64","79,72","8,13","2,26","2,46","4,72","1,00","0,25","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,24-PSG,24,Senny MAYULU,MF,19,65,96,48,0,51,31,,,31,"3446,1",1262,"1373,2","466,4","259,8","84,8",43,17,"30,5","111,16","40,71","44,30","85,01","15,05","8,38","2,74","11,12","1,39","0,55","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,33-PSG,33,Warren ZAIRE-EMERY,MF,19,72,96,48,0,51,24,,,24,"3037,5","998,8","1321,2","561,2","128,7","27,5",45,8,"31,7","126,56","41,62","55,05","96,67","23,38","5,36","1,15","6,51","1,88","0,33","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Paris Saint-Germain,Temperate,2,Final,Atlético de Madrid,17,Group,-15,PSG,49-PSG,49,Ibrahim MBAYE,FW,18,80,96,48,0,51,16,,,16,"1502,4","726,3","483,9","183,6","80,7","27,9",14,7,"27,9","93,90","45,39","30,24","75,64","11,48","5,04","1,74","6,79","0,88","0,44","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,5-Atletico,5,Rodrigo DE PAUL,MF,31,0,62,48,48,51,17,,,65,"7154,4","2493,5","2896,4",1100,"554,2","110,3",92,36,"29,9","110,07","38,36","44,56","82,92","16,92","8,53","1,70","10,22","1,42","0,55","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,7-Atletico,7,Antoine GRIEZMANN,FW,34,0,96,48,48,51,51,,,99,"10803,1","4355,8","3688,3","1746,8","812,9","199,1",149,55,"29,3","109,12","44,00","37,26","81,25","17,64","8,21","2,01","10,22","1,51","0,56","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,8-Atletico,8,Pablo BARRIOS,MF,22,0,70,48,48,51,25,,,73,"8710,9","2739,6","3759,5","1460,1","567,2","184,6",125,41,"33,3","119,33","37,53","51,50","89,03","20,00","7,77","2,53","10,30","1,71","0,56","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,12-Atletico,12,SAMUEL LINO,MF,26,0,45,48,48,51,0,,,48,"5486,2","1905,1","2060,2","879,6","423,8","217,6",67,37,"30,8","114,30","39,69","42,92","82,61","18,33","8,83","4,53","13,36","1,40","0,77","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,14-Atletico,14,Marcos LLORENTE,MF,31,0,96,48,48,51,51,,,99,"10017,6","4126,3","3715,8","1276,5","563,2","335,8",116,47,34,"101,19","41,68","37,53","79,21","12,89","5,69","3,39","9,08","1,17","0,47","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,15-Atletico,15,Clement LENGLET,DF,30,0,96,48,48,51,51,,,99,8328,3019,"3633,5",1234,"353,3","88,2",109,28,"30,6","84,12","30,49","36,70","67,20","12,46","3,57","0,89","4,46","1,10","0,28","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,19-Atletico,19,Julian ALVAREZ,FW,26,0,96,48,48,51,51,,,99,"9878,9","3963,5","3803,2","1185,8","678,6","247,9",119,56,"32,6","99,79","40,04","38,42","78,45","11,98","6,85","2,50","9,36","1,20","0,57","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,21-Atletico,21,Javi GALAN,DF,31,0,62,48,48,51,17,,,65,"6866,4","2620,1","2867,8","888,8","353,5","136,2",78,25,"31,6","105,64","40,31","44,12","84,43","13,67","5,44","2,10","7,53","1,20","0,38","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,22-Atletico,22,Giuliano SIMEONE,FW,23,0,62,48,48,51,17,,,65,"7697,6","2502,3","3188,3","1173,1","576,3","257,7",94,41,"33,8","118,42","38,50","49,05","87,55","18,05","8,87","3,96","12,83","1,45","0,63","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,24-Atletico,24,Robin LE NORMAND,DF,29,0,96,48,48,51,51,,,99,"9889,1","3899,1","4040,2","1391,4","432,9","125,5",117,30,"33,1","99,89","39,38","40,81","80,19","14,05","4,37","1,27","5,64","1,18","0,30","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,4-Atletico,4,Conor GALLAGHER,MF,25,62,96,48,0,51,34,,,34,"3967,7","1329,2",1496,"598,1","343,3","201,1",48,26,"30,7","116,70","39,09","44,00","83,09","17,59","10,10","5,91","16,01","1,41","0,76","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,6-Atletico,6,KOKE,MF,34,45,96,48,0,51,51,,,51,"6153,8","1915,1","2506,2","1145,1","548,4",39,98,33,"27,3","120,66","37,55","49,14","86,69","22,45","10,75","0,76","11,52","1,92","0,65","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,9-Atletico,9,Alexander SORLOTH,FW,30,70,96,48,0,51,26,,,26,"2412,6","968,3","1008,8","219,4","141,6","74,5",21,12,"30,4","92,79","37,24","38,80","76,04","8,44","5,45","2,87","8,31","0,81","0,46","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,10-Atletico,10,Angel CORREA,FW,30,62,96,48,0,51,34,,,34,"3234,8",1306,"1175,5","359,3","245,7","148,2",32,20,"31,2","95,14","38,41","34,57","72,99","10,57","7,23","4,36","11,59","0,94","0,59","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
3,Group B,Group,15/06/2025,12:00,Afternoon,Rose Bowl Stadium,Open,Pasadena,Atlético de Madrid,Temperate,17,Group,Paris Saint-Germain,2,Final,15,Atletico,23-Atletico,23,REINILDO MANDAVA,DF,32,62,96,48,0,51,34,,,34,"3265,2","1644,1","1105,2","283,5","172,8","59,5",27,13,"29,3","96,04","48,36","32,51","80,86","8,34","5,08","1,75","6,83","0,79","0,38","33,09","10,49","24,50","35,81","1034,65","1,91","21,09","45,62","27,19"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,4-Palmeiras,4,Agustin GIAY,DF,22,0,94,48,48,49,49,,,97,"9809,1","3477,3","4272,5","1361,6",507,"190,8",108,41,"30,9","101,12","35,85","44,05","79,89","14,04","5,23","1,97","7,19","1,11","0,42","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,5-Palmeiras,5,Anibal MORENO,MF,26,0,94,48,48,49,49,,,97,"10456,4","3769,3","4546,8","1545,3","410,1","184,9",137,39,"31,5","107,80","38,86","46,87","85,73","15,93","4,23","1,91","6,13","1,41","0,40","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,7-Palmeiras,7,FELIPE ANDERSON,MF,32,0,65,48,48,49,20,,,68,"7153,2","2482,9","2868,3","1133,8","438,8","229,5",98,40,"31,5","105,19","36,51","42,18","78,69","16,67","6,45","3,38","9,83","1,44","0,59","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,8-Palmeiras,8,Richard RIOS,MF,25,0,87,48,48,49,42,,,90,"9497,5","3444,5","3065,1","1785,8","882,2","319,9",143,67,"30,8","105,53","38,27","34,06","72,33","19,84","9,80","3,55","13,36","1,59","0,74","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,9-Palmeiras,9,VITOR ROQUE,FW,20,0,77,48,48,49,32,,,80,"8086,5","3268,2","3019,7","966,3","524,3",308,81,50,"33,7","101,08","40,85","37,75","78,60","12,08","6,55","3,85","10,40","1,01","0,63","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,15-Palmeiras,15,Gustavo GOMEZ,DF,32,0,94,48,48,49,49,,,97,"8972,7","4154,6","3300,9","1029,9","398,5","88,7",94,31,"29,4","92,50","42,83","34,03","76,86","10,62","4,11","0,91","5,02","0,97","0,32","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,18-Palmeiras,18,MAURICIO,FW,24,0,65,48,48,49,20,,,68,7512,"2591,4","2892,1",1335,"532,3","161,1",128,44,"30,6","110,47","38,11","42,53","80,64","19,63","7,83","2,37","10,20","1,88","0,65","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,22-Palmeiras,22,Joaquin PIQUEREZ,DF,27,0,94,48,48,49,49,,,97,10014,"4086,8","3282,9","1499,1","806,2","339,1",129,61,"32,4","103,24","42,13","33,84","75,98","15,45","8,31","3,50","11,81","1,33","0,63","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,26-Palmeiras,26,MURILO,DF,28,0,94,48,48,49,49,,,97,"8506,5",3487,"3389,7","1075,5","437,3",117,99,36,30,"87,70","35,95","34,95","70,89","11,09","4,51","1,21","5,71","1,02","0,37","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,41-Palmeiras,41,ESTEVAO,FW,18,0,65,48,48,49,20,,,68,"6938,5","2599,7",2654,1075,"440,3","169,5",92,36,"30,9","102,04","38,23","39,03","77,26","15,81","6,48","2,49","8,97","1,35","0,53","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,10-Palmeiras,10,PAULINHO,FW,25,65,94,48,0,49,29,,,29,"3180,4","1172,1","1061,6","496,5","320,1","130,1",38,26,"30,2","109,67","40,42","36,61","77,02","17,12","11,04","4,49","15,52","1,31","0,90","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,23-Palmeiras,23,RAPHAEL VEIGA,MF,30,65,94,48,0,49,29,,,29,"3438,7","1159,5","1265,8","680,1",282,"51,3",63,24,"31,4","118,58","39,98","43,65","83,63","23,45","9,72","1,77","11,49","2,17","0,83","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,30-Palmeiras,30,LUCAS EVANGELISTA,MF,30,87,94,48,0,49,7,,,7,"1001,1","265,9","466,2","169,3","86,1","13,5",16,9,"26,9","143,01","37,99","66,60","104,59","24,19","12,30","1,93","14,23","2,29","1,29","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,40-Palmeiras,40,ALLAN,MF,21,65,94,48,0,49,29,,,29,3174,"1221,4","1013,3","584,7","263,4","91,2",51,23,"31,6","109,45","42,12","34,94","77,06","20,16","9,08","3,14","12,23","1,76","0,79","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,Palmeiras,Temperate,8,Quarter-final,FC Porto,23,Group,-15,Palmeiras,42-Palmeiras,42,Jose Manuel LOPEZ,FW,25,77,94,48,0,49,17,,,17,"1733,1","633,7","702,2","249,6","114,1","33,5",23,10,"29,4","101,95","37,28","41,31","78,58","14,68","6,71","1,97","8,68","1,35","0,59","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,FC Porto,Temperate,23,Group,Palmeiras,8,Quarter-final,15,Porto,5-Porto,5,Ivan MARCANO,DF,38,0,94,48,48,49,49,,,97,9824,"3792,3",4002,"1464,1","415,5","150,2",138,36,"31,8","101,28","39,10","41,26","80,35","15,09","4,28","1,55","5,83","1,42","0,37","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,FC Porto,Temperate,23,Group,Palmeiras,8,Quarter-final,15,Porto,9-Porto,9,Samu AGHEHOWA,FW,21,0,94,48,48,49,49,,,97,"9720,8","4445,3","3755,7","773,7","437,6","308,5",69,45,"33,8","100,21","45,83","38,72","84,55","7,98","4,51","3,18","7,69","0,71","0,46","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
4,Group A,Group,15/06/2025,18:00,Evening,MetLife Stadium,Open,East Rutherford,FC Porto,Temperate,23,Group,Palmeiras,8,Quarter-final,15,Porto,10-Porto,10,FABIO VIEIRA,MF,25,0,82,48,48,49,37,,,85,"8630,4","3557,6","3293,3",1147,543,"89,5",102,41,"31,2","101,53","41,85","38,74","80,60","13,49","6,39","1,05","7,44","1,20","0,48","18,00","13,73","75,50","15,35","51,85","0,94","17,64","30,13","20,18"
